id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15260204,Omonoia Boutique Apartment,29795728,Alkis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98353602,23.72301312,Entire home/apt,38,2,5,5/4/17,1.21,5,306
17816125,79mе_New Minimal Apartment in Athens,29927830,"Dimitris,Stella & Catt",,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98471797,23.71769518,Entire home/apt,62,2,6,5/8/17,6,25,347
16538920,DeLuxe60sq.Acropolis View1,108824021,Dimitri,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98295448,23.71762619,Entire home/apt,45,2,12,4/25/17,3.24,6,304
1728675,Explore center on foot & near metro,4533113,Toula,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98627945,23.72312815,Entire home/apt,39,2,144,5/2/17,3.35,1,171
12361959,лХлАлИл_лјмО л«л_л±л_л_мЃл_мДл_л± - л_лµл¦лАл_л_мгл±,64403567,Dionisios,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98856189,23.72297737,Entire home/apt,26,2,33,4/24/17,2.81,1,323
8806684,Athens Center B3,34981181,George & Panagiota,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98663123,23.71967583,Entire home/apt,40,2,12,4/11/17,1.1,2,315
17244577,Spiti Elaia,10725718,Nikos,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98991073,23.72841552,Entire home/apt,50,2,0,,,1,144
16343588,Stylish Loft@ heart of Athens & great rooftop,14586055,Maria  Magdalena,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98240857,23.7203725,Private room,30,2,2,5/5/17,2,1,82
3072937,CENTRAL-LUXURY APT near to metro,15638366,Dimos,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.9914248,23.72880599,Entire home/apt,150,2,0,,,1,362
16049136,Penthouse Athens City Center.Next to Metro Station,104484945,Spiros,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98725348,23.72114019,Entire home/apt,61,3,4,5/2/17,0.78,1,172
7587337,Blue room in the centre of Athens,30172288,Alexandra,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98438847,23.71716018,Private room,30,1,4,8/27/15,0.19,2,0
500832,downtown independent room garden,964919,Rebecca,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98337779,23.72238924,Private room,50,3,15,5/31/16,0.3,2,361
287858,SWEET SMALL  ATHENS  APPARTMENT ,1496881,Pavlaras,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98134324,23.72112373,Entire home/apt,29,1,141,5/3/17,2.43,3,347
6176112,Very spacious central apartment!,20723002,Dimi,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98419863,23.71804383,Private room,26,1,125,1/15/17,5.1,1,59
17540557,Newly refurbished 1BR in the center of Athens,7478320,Jeff,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98366985,23.72392446,Entire home/apt,39,1,2,4/30/17,1.15,1,56
6680835,Cozy two-roomed flat,34970390,Korinna Und Dimitri,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98907204,23.72239407,Entire home/apt,50,1,0,,,1,365
3335841,Victoria House ,16842834,Dora,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99088963,23.72789649,Entire home/apt,99,2,76,5/4/17,2.3,6,295
17148018,Single Bed in a Shared Room - Athens City Centre,23206702,Vesna,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99002214,23.7221701,Shared room,12,1,0,,,4,139
6826083,Appartment to rent in Athens.,35756106,Maria,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98974862,23.7218663,Entire home/apt,30,2,46,4/13/17,2.01,2,99
15444374,small & cozy room for one in the historic center,4723074,Ilias,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98344981,23.72127601,Private room,15,2,2,11/6/16,0.3,2,364
6302201,Athena House,16842834,Dora,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.9913116,23.72845798,Entire home/apt,69,2,44,4/7/17,1.86,6,265
12999859,"Big Balcony, 2 Bedrooms, 2-min Walk from Metro",32008387,Simonida,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98399269,23.72154288,Entire home/apt,55,2,43,5/5/17,3.68,2,250
12020877,room  at city ^center 3,16894581,Michalis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98654655,23.727966,Private room,16,1,39,5/1/17,3.21,6,86
15298168,***Cosy STUDIO-- TOP location!!  E3,94312648,Dima,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98643395,23.72445135,Entire home/apt,20,2,33,4/30/17,4.52,17,261
10809197,athens apartments,55958098,лСлИлшл±мв,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98800549,23.72706302,Entire home/apt,54,1,4,4/14/17,0.43,1,364
4649629,Comfortable flat in heart of Athens,24070344,Anastasis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99000496,23.72754956,Entire home/apt,40,1,31,10/29/16,1.11,1,362
15036581,Like home! Into the heart of the city.,94972786,Dimitra,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98857675,23.72263618,Entire home/apt,40,2,0,,,1,121
15913678,Luxury Penthouse w/Roof Garden in Central Athens,32257145,Theodora,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.9843659,23.71747803,Entire home/apt,99,1,12,5/3/17,2.54,1,120
13161171,Athens perfectly located with Acropolis view,73497680,Anestis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98187009,23.72024141,Entire home/apt,49,3,12,4/18/17,1.07,1,310
12513573,Vintage flat 10 min to Acropolis,67771652,Julie,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98729727,23.72183872,Entire home/apt,22,1,98,4/24/17,7.72,2,176
12399227,"Central, cozy, modern studio at discounted price!",20994177,Nikos,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98937428,23.7266768,Entire home/apt,22,1,95,5/5/17,9.02,1,260
13647314,Blue sea room in the CityCenter.,74730342,лФлИлµл_лВл_л«мЃл±(Alexandra),,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99079238,23.72553346,Private room,26,1,36,4/30/17,3.45,6,362
17576776,The Viktoria Inn room 4,117559667,Patrick,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99129853,23.72806582,Private room,20,1,0,,,4,365
1536958,лСeart of Athens-spacious room ,8195459,Eli,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98928317,23.72839491,Private room,14,3,26,12/3/16,0.58,4,6
5545469,ACROPOLIS VIEW LOFT ^,16894581,Michalis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98510413,23.71817635,Entire home/apt,30,1,149,4/22/17,5.83,6,138
1357407,Central house with a garden,4743415,Nikos,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98369275,23.7189008,Entire home/apt,37,1,43,10/2/16,1.27,1,248
16760428,Historical Center of Athens•ьЏ Value For Money!  D4,94312648,Dima,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98917829,23.72770335,Entire home/apt,20,2,7,4/27/17,2.47,17,296
18069568,Private room with wifi,15786233,Charalampos,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98380526,23.71761346,Private room,20,6,0,,,1,174
17988020,Small and beautiful with Acropolis view,297078,Alexander,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98468372,23.71824858,Entire home/apt,19,3,4,5/2/17,4,2,90
5716952,Athens SmArt Stay Apt (metro 80m),23206702,Vesna,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99189872,23.72208831,Entire home/apt,26,1,6,5/6/17,0.26,4,262
8339283,Downtown apartment near  the Acropolis,42746573,Akis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98934631,23.725404,Entire home/apt,39,1,8,11/16/16,0.41,2,351
13614439,Live Downtown in Athens,76078650,Lambros,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98700841,23.72446166,Entire home/apt,45,2,21,4/21/17,2.05,1,11
408907,Downtown 70mе_ top floor apartment,2035514,Ranina,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98209182,23.72017044,Entire home/apt,55,1,154,5/8/17,2.55,1,343
13270768,Athens Downtown Modern Comfort Apt 2,66762512,Antonia,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98600726,23.71830052,Entire home/apt,40,3,4,5/3/17,0.62,2,169
16332077,Shared Room in Centre of Athens,23206702,Vesna,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99080814,23.7217779,Shared room,10,1,1,4/23/17,1,4,358
1946999,Athens apt next to Metro-4Br -7ppl,2900531,Angie,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99074384,23.72346904,Entire home/apt,38,2,42,9/29/16,1.19,1,360
4095857,"Acropolis view, Center of Athens,Cozy Apt!!",15465282,Nikolas,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98516988,23.71765488,Entire home/apt,21,1,166,5/8/17,5.16,1,269
11599860,"Huge renovated apartment, city center, 50m metro",17292614,Florence,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98505655,23.71941361,Entire home/apt,59,2,62,4/25/17,4.79,1,267
7568664,л¤лшлАмЙ 56 - лУл_л±л_л_мЃл_мДл_л±,39674392,Panagiotis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99097801,23.72253998,Entire home/apt,30,3,0,,,1,0
8125741,"AcropolisView,4bedr sleep12/200sq.",13656447,Konstantinos,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98442005,23.71704766,Entire home/apt,200,1,26,1/2/17,1.8,7,307
13909223,The blue Jetty in Central Athens,74730342,лФлИлµл_лВл_л«мЃл±(Alexandra),,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99050183,23.72600507,Private room,36,1,58,5/2/17,5.84,6,336
507463,Beautiful central flat with veranda,2501062,Zacharias,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98169573,23.71849388,Entire home/apt,45,2,56,5/2/17,0.95,1,335
11615840,Unique penthouse in an artistic building,22036711,Maria,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98241666,23.72046475,Entire home/apt,50,2,3,10/30/16,0.44,1,6
3455329,"Center 4, Penthouse, Metro in 40m",640163,Nikos,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99160653,23.72934641,Entire home/apt,60,2,5,4/3/17,0.2,8,333
15677633,Cosy appartment with Acropolis view,101258259,Filio,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98320691,23.72159954,Entire home/apt,45,2,9,5/7/17,1.66,1,147
13842624,CUTE FLAT IN THE CENTER,8195459,Eli,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98896407,23.72699513,Entire home/apt,21,2,3,11/14/16,0.39,4,9
2193964,CENTRAL  CUTE N' COZY ROOM,8195459,Eli,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99050831,23.72824487,Private room,20,3,39,8/25/16,1.06,4,9
15299493,**Sunny+Cute Downtown TOP location! E2,94312648,Dima,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98641549,23.72398187,Entire home/apt,20,2,32,5/5/17,4.4,17,328
13858512,Xenia- sunny apartment with side Acropolis view,17751979,Constantina,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98276307,23.7208136,Entire home/apt,40,1,31,4/25/17,3.06,3,353
18380323,Renovated Apartment in Athens,6643440,Maria,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98643019,23.72380907,Entire home/apt,27,1,0,,,1,346
16594400,DeLuxe100sq.AcropolisView4,108824021,Dimitri,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98472761,23.71883928,Entire home/apt,85,2,13,5/8/17,4.33,6,266
5502380,Great location apartment,10027077,Yiannis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98178216,23.71967091,Entire home/apt,38,2,11,4/15/17,0.85,1,171
12500986,El classico in the city center 70sqm appartment,42664885,Pablo,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98704026,23.72774889,Entire home/apt,20,1,22,4/25/17,1.84,1,322
767272,Luxury Gallery garden house ,964919,Rebecca,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98412497,23.7210776,Entire home/apt,350,3,1,10/28/14,0.03,2,344
4666076,Athens Downtown Studio,18254123,Nikos,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98932719,23.72474232,Entire home/apt,29,1,8,5/5/17,7.5,2,359
13595845,Cosy Apartment Downtown,73043313,Ioannis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98316574,23.72408006,Entire home/apt,38,2,17,1/4/17,1.76,1,251
12693785,"Sweet studio, Athens center Rooftop view acropolis",10408832,RМ©mi,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98444105,23.71970555,Entire home/apt,17,1,73,5/9/17,5.9,1,145
16593160,DeLuxe100sq.AcropolisView3,108824021,Dimitri,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98335159,23.71726238,Entire home/apt,85,2,10,4/23/17,2.75,6,264
6713837,Value For Money,34187412,Katia,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98592176,23.71972248,Entire home/apt,34,2,93,5/7/17,4.08,2,141
10646027,Family House,17552951,ChristopherNorth,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99121838,23.72724268,Private room,14,1,0,,,7,364
7417715,Bright central apartment 60m2,38858452,Aikaterini,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98465678,23.71740371,Entire home/apt,40,3,17,4/18/17,0.83,1,344
11153132,Sunny apartment in Athens,52653726,Napoleon,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98204282,23.72136684,Entire home/apt,29,1,28,1/22/17,2.03,2,157
2780842,Appartment 75cc ,13052410,Thomas,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99140332,23.72853116,Private room,19,2,44,8/23/16,1.23,2,364
8094575,Downtown room near the Acropolis,42746573,Akis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98771329,23.72479715,Private room,32,2,0,,,2,351
15297301,****Sunny apartment_Super location! E4,94312648,Dima,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.9871646,23.72552716,Entire home/apt,30,2,14,12/31/16,1.97,17,349
10676887,"DownTown Cozy Appartment in Athens,Gazi",55149213,Ioannis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98165667,23.7190786,Entire home/apt,40,1,0,,,1,359
11315771,The perfect place in Athens,59176735,Dean,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.99049605,23.72802162,Private room,25,1,0,,,1,365
6466621,Penthouse 80 sqm with Acropolis View.,33777697,Stratis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98479318,23.72143275,Entire home/apt,55,3,19,4/30/17,1.66,1,140
8262385,1-Bdrm Apt in the center of Athens,748818,George,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.9916033,23.72611643,Entire home/apt,45,2,8,5/7/17,0.59,47,365
17901632,"Quiet room available, close to city center",122656416,Nicolas,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98694473,23.71897686,Private room,15,2,1,5/1/17,1,1,70
16263103,Stunning  view of Acropolis and Athens,92310506,Sokol,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98161502,23.7200726,Entire home/apt,43,1,21,5/7/17,4.44,2,256
14706585,Colourful flat in the Center,8195459,Eli,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98921747,23.72783899,Entire home/apt,22,30,6,1/15/17,0.73,4,47
16902625,"""Elia"" Athens Central Apartment in Metaxourgeio",111512541,George,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98671467,23.7197377,Entire home/apt,29,2,9,4/20/17,2.93,1,301
16574912,100sq.Dream apart.Acropolis View,108824021,Dimitri,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98304489,23.71907094,Entire home/apt,85,2,11,5/7/17,3.11,6,270
14018962,50m2 apartment located in the center of the town,78544621,лҐмЃл_м мЌлИлб,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98978795,23.72327004,Entire home/apt,25,3,22,4/24/17,2.35,1,120
17525042,Apartment in the centre of Athens,118828209,Alex,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98630213,23.72314273,Entire home/apt,30,1,0,,,1,180
12019922,room at historical city ^center 1,16894581,Michalis,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98676828,23.72838436,Private room,15,1,78,4/15/17,5.86,6,81
13570287,Apartment in Historical Center 2,30698783,лФл_мгмдл_л_л±,,лФлТлЄлЩлЈ л_л©лќлЈл_лФлќл_лЄлќлЩлЈ-лКлЭлФл_лҐлЄлФ лХлФлчлСлЈ,37.98183473,23.71893283,Entire home/apt,24,1,53,5/1/17,4.94,2,280
